CreditHistory,EmploymentStatus,LoanPurpose,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,CreditRisk
good,part-time,education,3.104269213335731,-1.3754965577287277,-5.90890885829563,4.5574809890964625,0.9392028516620472,0.5118269411886232,2.835239862348367,0.4591613159785581,-0.3634549273726111,-1.1001424162710358,-2.0324259118300865,-2.113161605289254,-4.969888868861587,0
good,part-time,furniture,-1.1028331089124437,0.9538981398362436,-2.452740335632826,1.732749010251477,-0.7768620986213922,0.11900875975376746,0.5995365117717888,-1.6100216729089964,1.555421689812062,0.3275927311429576,-0.5392829679384854,-4.688494068608604,-3.023248462020881,0
poor,part-time,education,-1.9438622378026453,-1.6896740134135628,0.06367515956819225,-1.4282460214516008,0.3920445038685057,-1.9128482978728307,1.0440458431817052,1.3226178412607723,4.187371528040573,0.09345849176635274,-3.118648969432079,-3.876133470728236,-1.1570073835573385,1
good,part-time,car,0.657887489810722,-1.074622947929221,-2.2654621241600306,-0.6843753833709154,0.3975277565731539,-3.127645315036309,1.4048950183734004,0.009395354575849457,-1.2111181323245372,1.056288483746123,-1.176726978266577,-4.053348443899617,-0.49111548506780345,0
poor,full-time,business,3.2854226413044474,3.538345573510121,3.4204276958095705,-2.4976501838670635,1.5095239926988544,2.613795202267794,2.344058054283941,0.367199798775388,-7.030161973971258,-0.031471370203683895,-1.469620415592121,-2.852488295218759,0.8772387743745296,1
good,full-time,car,1.8851091290452031,-1.5544394912495292,-1.073206783763738,3.6444623738109585,-1.18120117314888,-2.079933357997259,4.2445832591276895,-0.5719285461984328,-0.5560872357353758,0.8153241668090142,-0.5987030650818315,-3.0600798098692783,2.0220082922823392,0
good,full-time,business,-4.131362609679788,-1.2029280732496872,-1.201193443060414,0.29002154822086523,-0.6476527563780456,-3.208365103735672,0.15458404726763786,-0.6567103997764666,1.7785390931573257,-1.3555418611641263,1.7991982184567488,-10.280198403642585,-3.85869158697976,0
fair,part-time,education,-0.6414367929844641,-4.165775849236335,-0.17173003207205118,2.6389507758268724,-1.0152923742498159,0.6823622751428458,0.19929102866159842,0.028320263677764197,0.6900037367136422,0.42136025430670854,-3.2035531711202667,0.30449826619552783,0.11355542921736284,0
good,part-time,furniture,1.2236718468465102,-0.668040464496052,0.5615159886365455,1.45150421057959,-0.069851868183643,1.8401587875922525,0.12385415940903088,0.9067842666754293,-2.3081453682707345,0.405850266692899,-0.6472562042174728,1.8342658153082838,0.6345276628546919,0
excellent,part-time,car,0.3422064614913011,-2.178561145244651,-2.0539431999876845,1.991638610448513,0.808988609229009,-1.221622961909919,2.229476231492202,1.366214785205788,-1.5918961588005156,0.28092849694782634,0.6099115117580249,-1.8546430845380983,-0.06358721222414121,0
poor,part-time,business,0.5744586142394545,-1.7344027242827207,4.776171232536597,0.30762206949760884,-0.6299700318556897,2.498823468216923,-0.806637075021089,-0.18487517719459123,1.8272695111831623,-0.7697070992378554,-4.669537887215861,4.3452068002763315,1.9289238581347377,0
fair,unemployed,car,0.7429030740538308,-0.3648662814822142,0.14808648737527752,-1.6621118827462122,-0.5442882931554857,0.7735351983675067,3.4334435291591414,-2.3048571725962885,0.9517968104414841,1.2368718935182248,-1.845871999156671,0.8104764122653906,0.3348696441598946,1
poor,part-time,business,1.0129423634340884,0.7444834190167502,0.36697989069089576,3.1714450292409464,-1.9473398726619233,2.5316558978529926,2.493229238294381,-1.2722376272319633,1.3125160724372804,0.7130258504329489,-2.7254343481655336,-0.2794588432708706,-1.1902037862082984,0
excellent,part-time,car,-0.13672710593506499,-0.8540122098347956,-1.3175280808385321,3.6553749869343175,0.2263042077451344,-1.3883001478419217,2.926863856857887,0.5080122910545997,1.6013762763711306,-0.7131923043661328,-0.7441781728505774,-0.28732105328559876,3.1408798097322075,0
poor,part-time,business,3.349314318946471,-2.744229188722046,-0.6534345958409447,2.431067729528506,-2.0182341114311964,-0.11488703522613386,-1.2947691669949721,0.965264384380448,1.7874334864733115,0.7209891534309195,-1.0768737488514957,0.7639571438904723,-4.417477428859591,1
good,part-time,business,0.6191365837841292,-1.1424250541104182,-2.082415134426445,1.5097927127722335,-1.331913110391086,-0.9280013111377766,2.566515561840477,-0.17444393428528215,-1.1994773709402675,-0.7474292532492047,-0.5426582303249721,-2.536356376406196,1.5011252204084913,0
poor,part-time,education,4.317876710200849,0.17193101325324056,0.5977947514586135,-0.7071527391300512,-1.6363017850994594,-1.5651738448932149,-0.04232063738065395,-0.5347722560578038,-0.5655106309832061,-0.48495554487761494,-0.7822176642357025,-0.4272503764446623,-3.496216660482346,1
fair,part-time,business,-2.2147512118552184,-1.5547221818534824,1.9890555789461493,0.9199011690255142,0.07427369019014479,1.6816266749157145,0.5212966873075839,0.4340684871831768,-0.4844045511404236,-0.04285624766033802,0.39472757637452727,-1.3108602367048792,0.0008543022211928708,0
excellent,part-time,education,-0.46381785564699496,-0.4286691766646744,-2.159548626236404,1.3070788128815576,0.6727567871994219,-1.7047552590377024,2.435822892266966,1.434001003730461,0.939932482913435,-0.8866391692045981,-0.6897693605262941,0.03792811935730019,3.367518433131666,0
good,part-time,business,2.2364320543783434,-2.4729971648372295,-3.7144515297453946,1.0606872342430893,0.27361458116570514,-3.91531432311095,4.088841835080219,-0.46039233265665513,-2.7201755161623096,-0.027969414486982293,-0.44359699940687936,-5.326043443954474,0.14286256137548403,0
excellent,part-time,furniture,4.202459376554953,1.562063369697479,2.5897553846560672,2.274640131216916,1.1794244681404278,-2.584105128598176,-0.5235802533250384,2.440923965456535,-0.2570705517118592,-0.8386236735995307,-0.20868178604657617,4.802819541494215,0.645500788173563,1
good,part-time,furniture,-3.301736689720499,-1.4620384360649727,0.7808190345862039,-2.429677361631622,-2.3254201541396804,-0.9675045019474591,0.3715715282699108,0.43737267417966835,0.37424245063346184,-0.5638483318598599,2.434056539562665,-5.756270624119399,-1.2124455168088717,0
poor,part-time,furniture,0.7869469318604461,1.5992827410734938,1.0144228100564299,-0.4673385892052322,1.1086744199557241,-0.6746527669077567,3.225110863307834,0.03084949275693916,2.798788369920615,-0.6833810365201296,-0.792761042590066,-6.2175225011123665,-3.7878015613437377,0
fair,part-time,business,-2.531592134023657,-0.9758520811855265,0.9667934095381138,2.0038017158814077,1.172967699164266,1.9612269606605572,3.6785466805650615,-0.13560123990088283,2.0443965605065877,0.7859928127031317,-0.6967109099146982,-3.6203264513281423,0.493329348326049,0
fair,part-time,education,1.8990675698541826,-0.3570510092021051,-0.1684807568758928,-0.20543988094480992,-0.9803882514834749,0.7211165394138845,-2.07280958342571,0.011369908798494166,-2.423623929700997,0.4261565596461849,-1.967672042153362,2.8415238548623694,-1.0834738180906545,0
excellent,part-time,education,-0.9491374497349887,-3.131815482593149,-3.7741578780136575,1.3657882371289403,0.3899455993834367,-2.304227653778616,2.8555745437181246,-1.5722305440781297,-2.4879500199979576,-0.30746090001514215,-0.7210046003461883,-4.436873270729292,0.22967966343804458,0
poor,part-time,business,0.7637013934812674,-0.818412122050076,2.7012922261756342,-0.20256829643156693,0.9431592010001667,-3.629124117498442,-1.0174432923895753,-0.7194723843379374,-1.5990192639596374,-0.6251074206936527,-6.152645782022707,-1.1144797946265617,0.6548432111439217,1
fair,part-time,furniture,1.8444636623923825,-2.500475196432059,-1.284833536180325,4.184586533706279,-1.1275909512087632,1.1997424464204074,2.167882584525624,0.9661470124092959,-0.5098261194255977,0.49127402072628285,-1.5933353153802199,-0.3563898967639643,-3.7070997129656424,0
poor,part-time,furniture,-1.3196184777997155,1.3890849879509874,-0.5120448498105841,-4.011459761626121,0.596081494132487,1.6984812247299819,2.969177488097852,0.29003780305390187,-0.2016198659278935,0.3939905721750079,0.44339778611001823,-6.849455895172451,-1.3981617087240972,1
excellent,full-time,education,1.5284838558637546,0.5763283689856843,0.8923006036793665,0.7671446561183388,-0.5773420157083338,-0.8605435226047411,-4.415553250736803,0.5884361802403073,-3.6567112846611343,0.4375062034730363,0.11514229777139762,4.579375599763603,3.1578820460522588,1
fair,part-time,furniture,0.8806834159628709,-2.8293092577147068,-1.2404015115546,0.14928144394959098,0.18291456362025593,-1.5567814516934648,3.3792254499620373,-0.8557425799515072,-4.184936610996639,-1.185921599186856,-0.9283724641349561,-4.733321991265232,0.7095273507712547,0
good,part-time,car,4.330696142987297,-2.087944884563509,-1.5162173501350802,1.5128322573126787,-0.9544386262909633,-2.1388163479930213,2.383519085797075,0.01342048538846011,-1.4600278817128336,-0.013283088959019524,-0.6850326957611554,3.049671399506721,2.1773855054796165,0
poor,part-time,education,-1.1180675681394159,-0.4521256870546564,-1.1944837054632849,-3.0625138440519715,-1.527461356118704,-1.5561259682807131,1.2636055065204355,0.33516056653511783,-3.033485971168933,-0.3628556273736071,-2.8537493783026386,-6.234829767182582,0.903747973598181,0
excellent,unemployed,furniture,2.5321186924869803,0.7139852850463275,0.9784983679918837,-0.16856597022308373,0.8264531108587624,0.9864315612153645,-1.4523931920376372,0.38714831606090655,-2.163533782985275,0.0005599923396953997,-0.5796435222319753,6.524493173156118,0.5755033335624684,0
poor,part-time,education,1.7387830883818651,-5.76286703836891,-0.6407868072913037,1.7912316033602622,-0.5248594603244346,-0.5748911060964441,1.4362364966867207,-0.08860610634860941,0.5157679803082147,0.003197990615288397,-2.641068704738749,-0.7361257352977538,-3.0615037862803574,0
poor,part-time,car,2.09317998642404,-7.321250364127825,1.2328361974806676,2.869121784152142,0.5055388769032081,2.8346633750817496,3.2050546831553484,-0.5238431703133952,0.7428170605194321,-0.18398866010296422,-4.906239006630624,4.391940975459514,0.9462623912520793,0
fair,part-time,education,2.5866987888559363,-0.47219454750745304,-2.2435436324209546,1.4374029542004516,-1.2212973846052253,1.4933663628626628,-0.5560832020340074,-0.9548690815840764,0.06466963383237412,-1.5407578083153624,-3.2466018341631244,1.9679190001280256,-1.9902910823080926,0
fair,part-time,education,3.1133035492356584,-0.7838004273830239,2.3545418374938007,1.309596476140185,-2.5782928501405302,-2.6721315385219655,0.42396909253098713,0.40524002554914546,-2.4549772283598488,-0.5196744782036353,-1.5348402516834745,-0.0802525949667003,-1.4171842048174972,1
poor,part-time,education,1.5139017647031747,1.4314324003883732,3.9831189608671034,-2.5091201417079922,0.3362629511858955,0.11209478382259519,0.3105392520003356,-0.9156322963584598,-3.1132634837663367,-0.8197150228673898,-1.9653874005165912,-2.2779939261155553,0.36516117406657245,1
poor,part-time,education,1.5516974135574246,-0.7169269151191167,1.0626704187390799,-2.726149269350768,-0.9878580736322409,-0.2704081432766493,0.9606940555064198,0.8185487164399984,2.277805303361501,-0.5468384551947827,-4.429244707352019,-0.36104445365286886,0.6975159218004126,1
fair,part-time,car,1.610250017780602,1.0729042796069037,-1.5179041739246113,4.142834723822329,-0.3912998898983776,2.0401021216743067,-0.9230247435826395,-1.1419860706926814,0.9726671539170572,0.34809529178734483,-3.726617102030358,0.9482459379239357,-2.884216100261217,0
poor,part-time,business,4.795324786032177,1.6512422838970955,5.626605803041821,2.0738527135180376,0.532022432272786,-1.8516787900801241,1.183823482866988,1.3561067142103251,-5.02544501185529,-0.5001526812147293,0.6423121905334992,-0.008885442920578456,-1.4371897725321965,1
poor,full-time,education,-1.9614715759841856,-3.4119343240340774,1.699088996713712,-0.8416195133264286,0.28158340508583424,1.3416778021400195,-1.6797451797350091,-0.8431023046628692,0.9800628989202517,-1.167209485614359,-3.1166680360314416,1.9519501567280853,3.1360701729458764,0
poor,part-time,education,2.462022278678198,1.0964001183204293,1.0387145388670402,0.4759343077696816,0.9713442845414815,-0.25630432172244866,1.2508328099622243,-0.6302320736464391,-0.6399511975829442,-1.5704750453679706,-2.428553190752151,-1.759545428051868,-1.8357623949710722,1
poor,part-time,furniture,-0.6565776205393155,-2.2609231208938363,0.48622013214726756,0.9151160900529108,-0.1947896212832356,-0.43562333440782863,1.5092747087926282,-0.3564271205250787,1.2225660917182877,-1.525185436662198,-0.47524068659231544,-3.9410829744308606,-2.85048682277937,0
excellent,part-time,education,-1.3022695927077352,1.3962435399729318,0.7370856784419337,0.7376484771764141,-1.3124886903363124,1.906010260920183,-2.0137076926556485,-0.5946729871621688,1.3468378152194567,-0.4225684190212185,-0.4274061631202717,2.7922163198389547,0.4166586753843389,0
fair,part-time,furniture,1.9982960653565072,1.062892612821607,-1.764348999906475,6.683996597248085,-0.05321243627298323,3.326944107525965,0.8978779851687304,-1.8075896491814576,1.3931209888363825,-0.689655504900944,-5.7952306354723735,2.3615802257409326,-1.070648491076381,0
poor,part-time,business,-1.3221675002191573,0.3372523109148602,2.8658257096284916,-0.6745834149356511,0.049591827661585874,-0.9359642686790381,1.2426863017241472,0.8147307216216817,1.7566166671631847,-0.3056320547856803,0.8227048757826227,-5.522344500202747,-3.1825860909030372,0
poor,part-time,car,1.9825934320574392,-0.27823176043262343,-1.1131328744178486,-2.420161279934354,-0.4222006848047443,-0.9112709801733446,3.6440681273066655,0.09689787603431459,3.740882863943824,-0.9081539486076704,-3.9481961318338965,-4.5120080022092806,-2.265921743068602,1
poor,part-time,car,0.22746253233158686,-1.7140746576387944,0.4992289820000798,1.2074883138611185,-0.32763343730996075,1.528181985994318,3.001518866531281,0.4718699478766758,0.8104748120049874,-0.3834179419689318,-1.6725325655023084,-1.4720580904653882,-0.41047657874112065,0
poor,part-time,business,1.0681413774971693,0.21966515353966343,1.5387269347172174,2.247762669295809,0.8329454428250415,2.501054645745798,-0.1782977230969478,1.4812365916235948,0.984290860294045,0.7588477658387964,-1.799196613996083,1.0932883821458084,-3.121549571031783,0
excellent,part-time,car,-1.5542927626768046,0.9252846938415269,-1.3400353115906294,0.6662887742438335,0.45963731807481595,1.7812366333434544,-2.52045813017202,0.14268841220163028,-0.01201251576721174,1.6037018554669304,-1.7784854905619587,0.9352817889875142,-0.6506295084753337,0
good,unemployed,business,1.9820110691689732,-0.274252381758064,1.7142307549553935,1.0765438431453458,0.9035206838035016,-0.8728663817972079,0.17209828692634632,0.44841324947910954,-1.6003708845683244,0.3543093815188606,-1.9345522044784513,3.035969711145732,0.9153206862063887,0
excellent,part-time,business,1.334918334020354,-1.9756335467159787,-2.4181307589737973,2.4447422176377813,0.3820337057160107,-1.2197126961616536,0.6700333796802056,-0.5881085989243096,2.211860719138332,1.089272246931099,-0.4275389316417353,1.4164535656113035,1.1154470001844086,0
good,part-time,business,-3.763865024130582,-4.985063663092092,3.35716519444757,1.1520158154353064,-1.1355972655255242,1.4763742633817283,-0.783080369304445,-0.8320704677327967,-1.5145397134955543,-1.0849679874804772,0.5813808724424097,2.135024599583077,1.641889089663238,1
poor,part-time,car,0.1325902581955174,1.3772899865820496,0.5155818604077222,2.0606021558940304,-0.28451030433922214,0.6650598399679726,3.472847137419339,2.2369710770616296,3.15157093170951,-1.3293590589340638,-2.8771970016952784,-4.199175660897376,-1.222380089146289,0
poor,part-time,furniture,-0.9777060408866652,-0.9066528397240994,2.8297249329021428,0.7851210479841376,0.12345755616914253,2.0395762829167863,3.0608908769179655,0.9361535941282105,0.9112053075571236,0.7005953972771274,-0.3086877136373002,-1.8731870950668255,-0.2601135184474085,0
good,part-time,business,-0.5078892589724477,-0.6854552439717362,0.6463259137603758,-0.17362294472416018,-0.07296943188127829,-0.23475281315224683,-0.8258100906171431,-0.39222961134402384,2.5479115281932705,1.67817992212487,-2.7299543709235516,5.282240558754312,4.185740718726221,0
good,unemployed,education,-1.9141059897630326,0.4319757007626197,0.6073860287929596,-0.19719846964644838,0.9955266916741141,0.4187674346389729,-0.5744209838221936,0.486842068967491,-1.0010060768866642,1.6772395929744568,-1.726082716167884,0.6752290127635049,1.0827376030305222,0
good,part-time,car,-1.9233311180798807,0.015704897236717974,2.098222201341571,0.5320765566355212,-0.18657325305536468,2.393690595296948,-1.597707798909791,1.4554013377261916,-1.7219476501267013,-0.588018519036967,-2.397711676299081,2.551473667948602,1.0695072537837718,0
poor,part-time,business,1.1248122761687598,-0.5598330952260029,2.1326279887163295,4.8916631336708045,-0.21035760377691182,4.499313611899424,0.3405392970093043,-0.9603530521421138,1.0361759893107785,-1.7551020312711616,-3.9345787934111307,4.655691929854969,-0.8420715659772819,0
poor,part-time,business,0.685263152821372,-3.0090549635733126,-0.008867961969314608,2.435390162142147,-0.23945509376558377,1.2128681884801995,0.36437773152689146,-0.7159672231839423,0.48759560879701713,0.08504586020018182,-3.4331319700990837,1.0833946012570832,-0.5215079085693657,0
excellent,full-time,education,2.2124456530892957,-1.240045679654793,-3.070916568713613,3.048055935785269,0.9308873827918375,-0.3134051616959055,1.0697308104708072,1.2998712435306046,0.9459634572469942,-0.7140417437774549,0.9023905679731687,-0.3280430553237021,-0.3092795709158276,0
fair,part-time,furniture,-4.93526076579017,-0.27708206648252665,4.926328611074416,-2.6815766386358284,0.439842886472828,1.597097282264952,1.496075568400467,0.4548758006638433,0.6879214491443479,-0.010939051960085844,2.912019352413543,-3.723589249490511,1.990143255314885,0
poor,part-time,furniture,-1.5454910596107827,-8.705917025451004,1.495820304683696,1.367835028743098,-0.8212863840728593,-2.0119500870774796,0.5996877924399071,0.4819678270528922,0.6297423854223454,-0.7591835461675044,-3.2140969791146627,-1.6964338383485804,0.7455206442336608,1
excellent,unemployed,furniture,1.0161560030683792,0.77537557818026,2.007270728925223,2.783926202202858,-0.5491264809895774,1.5883063490929592,0.24328610634696946,-0.6892766231523877,-1.5766864788520039,-0.6849961501263927,-1.5132333461751668,5.655348376593373,2.5730276153112266,0
good,part-time,business,-2.1489013877992873,-0.6181780142736761,0.32304764788775475,-0.3859798786851987,-0.7227802554444938,-0.3934056711314162,1.458826909931505,1.263539010796508,-0.12221404425269133,1.431588905214111,1.4855212673219111,-4.576597267816667,-0.9870233828840558,0
good,part-time,business,-1.8237717810689134,1.716917050913541,1.6122712453084032,1.520074414325585,-0.3680582821436807,3.223951539330735,1.3152117660856977,0.6104398198094931,0.4340034683309286,-0.03540743904535086,0.19440329884347252,-0.9154735837636304,0.030158035328233357,0
excellent,unemployed,business,0.9971243077557216,-1.4686941730116223,0.4676099190659684,-0.42247293324149315,1.3295342439705244,0.20090019750484944,0.49805469939552394,-0.6807755663251802,-1.787787625216076,0.29226545615571214,-1.5013805611025517,6.169135191968832,3.7797926308217,0
good,part-time,car,3.2619005326325974,-4.598271804558703,-4.024092950597417,2.5880771374710188,-0.08081557316355767,-2.1907070939183093,5.191115438418178,0.9165676137777012,-5.45306154706969,1.0574272871141361,1.4076440972983297,-5.000393934959569,-0.714022410877925,0
poor,part-time,education,2.9836755692980326,3.084335292937549,-1.0892294823031974,-3.1310653126142003,-0.6045138605597951,-2.5372445212259755,4.651767007601591,-0.16624207232083046,1.8323848682835644,2.679628693900003,-5.7125677247622395,-7.992225119536669,-2.6163379365081187,1
fair,part-time,business,-2.326363770115267,-1.1472925142894568,-0.134240673326689,0.1093063647864152,0.5491266755583651,0.297225956735645,4.705203883633529,-0.19559323684922542,2.1629180249767077,1.40904596641209,0.23436712956862782,-6.801806398732509,-0.3481810990964701,0
excellent,unemployed,education,3.231837442911505,-0.8972654234521107,0.047966065883575215,2.3591521091070864,1.6923130191048756,-1.3877480076991517,1.672909150160042,1.625330309075195,-1.5334377006120192,-1.361675030463631,0.29112012285683075,3.1197300749673436,0.6634095038522461,0
excellent,unemployed,education,0.24526903412668133,-2.7586916816619076,-2.43498950400304,1.3264208663906103,-0.7113199105465682,-4.43917690332284,4.169653582340553,0.17769804579023982,-2.82991805016648,-0.7946591841458039,-0.8164500720691991,-3.610065301229548,0.9696159522018838,0
excellent,unemployed,furniture,2.692552790733358,-0.8592530587404148,1.294513604265704,0.8118712088971385,-0.8594597234480168,0.8991499681855553,-0.821056110251756,1.2833545772882056,-2.1275020794160158,-0.1035878946470647,-0.9708852285184751,8.625317064204076,1.919985088208696,0
poor,part-time,car,1.018023922314573,1.3215562213281284,6.128232513917624,-0.9601180031638736,-0.4358573549814069,-0.5155918740841567,0.6091772854293946,-0.1305754572951713,-1.5701725283877768,0.4613307130354217,-1.3716758001530391,-0.3690967302560732,-0.623323353509627,1
excellent,part-time,business,1.1527821166232721,0.4524101555665372,-2.127173985024498,-2.5732779393211445,-0.5516751380466781,-1.5734780543266278,-1.0994100836106737,0.018790511307940762,-0.9735661624610721,1.322926160335532,0.7205865484148359,0.3136876928332165,2.3010539695758823,1
fair,part-time,furniture,0.9914898036682936,-0.9857625254997022,1.324818403332773,-4.172233537262981,-0.023617979418456322,2.8394546289029803,1.884572174509026,-1.3317474843981763,-1.2502028166759374,0.9410665514519307,4.907206548123823,-0.6184942642919629,-2.135949906614887,1
poor,part-time,furniture,1.6021599848586399,-1.6446429629883814,0.8672173312789603,1.6623694431616058,1.2588862057428216,0.011596809781286854,-0.1271626418140186,1.6764234178440736,2.0140445431756318,0.7260359992293337,-2.2500361192534193,-1.4659135496461462,-5.014072975886561,0
fair,full-time,business,-1.7055313565166852,-1.0032229183206878,-1.3424273538614777,3.288662937490122,-1.087478168112368,1.175006569913333,2.042580906618225,0.5876949018678121,1.9019258280638964,1.2983344897754168,-3.653401229210024,-2.7174195837494053,1.5155990640140775,0
excellent,part-time,education,3.51442817591557,-2.1042891081232384,0.048933229816140233,3.8541064220826677,-1.213463360152923,-0.05551675725696348,2.3945512991332727,0.8155942445961629,-3.0423857585467404,-1.622974962003564,-0.20855443750410707,3.7039961291738037,1.445855411661482,0
fair,part-time,furniture,-0.8092409281254722,-2.2043831114363495,-1.8197282904450023,1.2940965282301624,0.8276575097351987,0.599787609741105,4.305286835274911,-2.2142681858845514,0.6252476542417789,0.8175345098452976,0.29327046571325144,-4.5601104320388375,-1.484364047510381,0
poor,part-time,education,-0.3532237777210694,-3.6853992265222333,2.711875312508714,0.17374672044654516,1.3446851732306149,-1.3611884402305385,1.925129105774973,0.16068549812565303,2.7613903657208807,1.6147832542473273,-1.468569521491218,-4.79079388210114,-3.395687675216664,0
fair,part-time,car,1.5540419683931006,-1.1060821100953722,-0.6715912808870139,-0.9835610620349504,-0.002915151414794514,-0.4961868153809974,1.5066773324887164,-1.1668227695340663,-0.28302243640783065,-2.0150084395070906,0.45836351455800073,-2.790936690486851,-2.860269044122058,1
fair,part-time,education,-2.3218680033578387,-1.8349619044561263,2.491884267807257,-0.3127063963110692,-0.09326066554176463,1.219629274475112,1.312484373685971,-0.14017792982534394,0.9250063594367,1.1722749596080682,0.1562120331039336,-2.279311962201971,0.131534277796868,0
excellent,full-time,car,-4.902414484836391,1.4082123944163691,0.40815835346211604,-1.6108065381799839,0.6899402768960868,-0.6584119857488697,0.5666021497547581,-0.5011771369530351,0.7172871481314629,0.757056001819417,3.2413138777634902,-8.328577955554566,-1.0354339207550751,0
excellent,unemployed,education,-0.10639045546045556,1.9282888327042231,0.0892406043773093,0.3696175040124263,-1.1169408841023638,1.0761042747545329,-2.1802296602558062,-2.4923896515830672,-0.9893455770206329,0.659849612104565,-0.35586352796379517,4.442283866129943,-0.5549994128693181,0
poor,full-time,furniture,-2.315813156319493,1.2993053107720693,6.178106184060987,-0.7583567142945524,-1.4397052966180355,2.560265229345207,0.6801156979225099,-0.6468363041676235,3.4860998062351345,-0.6291996069703238,-1.7683694889533461,-0.9487787341879025,1.1891715191863286,0
good,part-time,furniture,1.3010140791894627,-0.6702342135222985,-2.1766801747023887,-0.9844224042676379,1.1044777038374665,-1.8109120076802754,2.262602909245084,0.5065876716972757,-2.914246313561044,1.1119533608604089,-0.8654725801463163,-2.6002778719630393,1.1434028785064094,0
fair,part-time,car,2.3043003832301534,-2.8086434584635924,-1.8102464020485542,-0.39562273730665853,-0.20820525798996595,-2.1630923354862173,3.239794747171354,-0.6005066354139633,-3.583498571281617,1.0692837063951832,-1.30604087856485,-2.8643711345625875,1.5765706230328955,0
poor,part-time,business,-3.0872290215398466,-2.6066444889712637,5.610958620937068,-0.803477823314843,0.17044299872136284,0.5229889882102402,-5.1360445907261125,1.4295196585259922,0.5770222776181357,-0.3030927196917261,-0.22394471372253133,1.1988059847856847,-1.1857270745986113,0
good,unemployed,car,0.942961030197538,0.49033576000765877,1.5965315339729402,-1.6364783726640093,-0.5338446438149185,-0.09667420672761062,0.3479462290905547,-1.315438265887262,-2.290134891241371,0.9948686937879384,-2.6449963066558606,3.917670758935447,3.6533814545559693,0
poor,full-time,car,1.499620384383146,-1.1072993527329478,-1.6667877424928506,-2.190057257350609,0.864584791751771,-1.0068574832697397,1.948991777548058,1.535121739812652,5.809771399621691,1.3101948560543004,-2.9904497671470063,-5.8615511010553325,-3.5320682231383347,1
fair,part-time,education,-0.2551185140200889,-2.136021734432525,0.15292403692392997,2.5247317606735065,-0.38309492115979377,0.8899743543048495,0.7792396365229376,-0.1271585968748843,-0.7208010078746339,0.6418790614777692,-1.9368377848406113,0.23325645769420283,1.5773672437041406,0
poor,part-time,education,1.0336370709798441,0.059901338014858085,3.503358236725523,-1.9702647775191156,-0.7193216868081737,-1.4339248156788824,-0.16534264535677035,0.46852360281883604,-1.991649962154752,1.2160065389114765,-0.7421992903097985,-1.8654777785671588,0.6702801312515949,1
fair,part-time,car,-2.237987881998565,-1.0077600668325934,-1.128278366085404,0.5831025306801694,1.9222245602694528,-0.10263478595423492,3.1452507135501584,-1.3942977502044178,1.2217659382206574,0.5135213692547353,0.3003136584123822,-6.455928397266146,-0.8955560058085105,0
poor,part-time,furniture,0.9128588709054433,-0.9386377769658175,1.242688322064883,4.154660034462076,-0.13959512711575175,1.8162194279345711,1.3749764448780621,0.6561162018602708,1.826785586317104,0.7692152772290496,-5.4051087859801745,0.8667911140530631,0.41509949233977794,0
good,part-time,education,0.5990958252629139,0.7918007839116279,1.0705772416879202,-1.0754350223789837,0.563673654270156,-0.4008980520781239,-0.8857914334003479,-0.5902219663056348,-1.34609796687011,-0.08187417719083905,0.4432022113208771,0.756532139782159,1.9934709688563008,1
poor,full-time,business,-3.6453971806494208,-1.3081835392777221,3.6363250381083256,-3.555244244667472,-0.20103877186663505,-1.3528644600024617,1.1070503692845937,-0.35854252756260974,2.0448792236423174,-1.450163167036702,0.8409371137972548,-6.887250717237346,0.3768007374194655,0
good,part-time,education,1.4853337872552677,-2.2488411496657177,-2.6330054861455086,0.42011044790257446,0.690700889348637,-1.4766026629632378,1.5131294616507178,-0.7974854973437886,-2.572756082326054,0.3805203053163029,0.7135983200576321,-2.353964601981247,-1.323951217070019,0
good,full-time,education,-4.125244389033194,1.70901098155537,0.20349832161350867,0.3171266090581978,-0.604029885474771,1.7435360414207879,0.35515782433405796,-0.577004439727203,1.6969634013018202,-1.3268775593670228,-0.60229920976804,-3.821569725721232,2.105137749085014,0
good,part-time,business,0.8571264440703839,0.23479305240832105,-2.2215577614472624,-2.4340072990981647,0.21930891313205408,-0.7869526918544842,-0.3466706835459519,-0.30056939058524895,0.09067780177415541,-0.4469775528060408,-1.5425455490362259,-0.08546603932970932,1.634004909201229,0
poor,part-time,car,-2.080659701466247,-2.7831605391496,5.730569502299277,-0.14243647502215762,0.5022347203519739,-0.15503386223011106,1.357224678978926,0.1367465026484631,1.1697066747241458,-0.3239808507005772,0.20992030569249653,-2.975402656282845,-1.0251729525833246,0
excellent,full-time,business,2.192326579392235,2.6655541621546583,-0.46735161148435966,-0.11059286740757346,0.7229969346243232,-0.6975323699539153,-1.8134606072379573,-0.5461661042180197,-1.125747580467971,-1.4144630113663208,4.441974359044146,1.3104357804494076,0.9538770627995857,1
poor,part-time,car,2.114504322770607,-4.1289648549734395,-0.7069450896773124,-0.532090347549033,-1.1858523292388699,-0.6940592781480559,1.1147643421224342,-0.8648961124284227,1.6902897864269808,1.2752470129219724,-2.2771344311977457,-4.276549781542863,-6.714166639727703,1
